,ID,Class,Order,Family,Genus,Scientific_name,Common_name,IUCN_status,Year,Month,Day
15573,15573,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,June,24
15574,15574,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,June,24
15575,15575,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,June,26
15576,15576,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,June,26
15577,15577,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,July,1
15578,15578,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,July,3
15579,15579,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,7
15580,15580,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,8
15581,15581,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,8
15582,15582,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,8
15583,15583,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,8
15584,15584,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,11
15585,15585,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,12
15586,15586,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,13
15587,15587,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,14
15588,15588,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,14
15589,15589,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,14
15590,15590,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,14
15591,15591,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,1
15592,15592,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,1
15593,15593,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,2
15594,15594,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,2
15595,15595,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,2
15596,15596,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,2
15597,15597,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,5
15598,15598,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,7
15599,15599,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,7
15600,15600,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,8
15601,15601,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,8
15602,15602,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,8
15603,15603,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,September,8
15604,15604,Mammalia,Carnivora,Felidae,Herpailurus,Herpailurus yagouaroundi,Jaguarundi,LC,2015,April,21
15605,15605,Mammalia,Carnivora,Felidae,Herpailurus,Herpailurus yagouaroundi,Jaguarundi,LC,2015,June,25
15606,15606,Mammalia,Chiroptera,Molossidae,Molossus,Molossus molossus,Pallas's Mastiff Bat,LC,2015,July,5
15607,15607,Mammalia,Chiroptera,Molossidae,Molossus,Molossus molossus,Pallas's Mastiff Bat,LC,2015,September,7
15608,15608,Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,Tailed Tailless Bat,LC,2015,June,30
15609,15609,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Seba's Short-tailed Bat,LC,2015,September,8
15610,15610,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Crab-eating Fox,LC,2015,August,8
15611,15611,Mammalia,Chiroptera,Molossidae,Molossus,Molossus molossus,Pallas's Mastiff Bat,LC,2015,May,21
15612,15612,Mammalia,Chiroptera,Molossidae,Molossus,Molossus molossus,Pallas's Mastiff Bat,LC,2015,September,7
15613,15613,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,May,18
15614,15614,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,September,2
15615,15615,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Seba's Short-tailed Bat,LC,2015,August,9
15616,15616,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Seba's Short-tailed Bat,LC,2015,August,12
15617,15617,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Seba's Short-tailed Bat,LC,2015,August,13
15618,15618,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Pallas's Long-tongued Bat,LC,2015,April,24
15619,15619,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Pallas's Long-tongued Bat,LC,2015,April,24
15620,15620,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Pallas's Long-tongued Bat,LC,2015,April,24
15621,15621,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Pallas's Long-tongued Bat,LC,2015,April,24
15622,15622,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Pallas's Long-tongued Bat,LC,2015,July,5
15623,15623,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Pallas's Long-tongued Bat,LC,2015,July,5
15624,15624,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Pale Spear-nosed Bat,LC,2015,August,14
15625,15625,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2015,May,14
15626,15626,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2015,September,6
15627,15627,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2015,April,21
15628,15628,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2015,April,25
15629,15629,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2015,May,15
15630,15630,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2015,July,1
15631,15631,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2015,August,8
15632,15632,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2015,August,8
15633,15633,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,Linnaeus's Mouse Opossum,LC,2015,May,17
15634,15634,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix penicillata,Black-pencilled Marmoset,LC,2015,June,23
15635,15635,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix penicillata,Black-pencilled Marmoset,LC,2015,June,23
15636,15636,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus,House Rat,LC,2015,April,22
15637,15637,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus,House Rat,LC,2015,May,17
15638,15638,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma,LC,2014,April,3
15639,15639,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma,LC,2015,April,1
15640,15640,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma,LC,2015,May,3
15641,15641,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma,LC,2015,June,8
15642,15642,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma,LC,2015,June,19
15643,15643,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma,LC,2015,June,27
15644,15644,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma,LC,2015,October,4
15645,15645,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma,LC,2016,May,8
15646,15646,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2014,October,21
15647,15647,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2014,December,19
15648,15648,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,January,20
15649,15649,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,February,21
15650,15650,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,February,21
15651,15651,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,February,21
15652,15652,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,March,15
15653,15653,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,March,15
15654,15654,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,March,28
15655,15655,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,March,28
15656,15656,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,April,14
15657,15657,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,May,17
15658,15658,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,May,19
15659,15659,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,May,30
15660,15660,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,July,19
15661,15661,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2015,July,30
15662,15662,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2016,January,26
15663,15663,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2016,January,28
15664,15664,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2016,January,28
15665,15665,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2016,January,28
15666,15666,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2016,April,12
15667,15667,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2016,April,12
15668,15668,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2016,July,19
15669,15669,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Great Fruit-eating Bat,LC,2016,July,19
15670,15670,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2014,November,29
15671,15671,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2014,November,29
15672,15672,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,February,5
15673,15673,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,August,26
15674,15674,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,October,29
15675,15675,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,October,29
15676,15676,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,9
15677,15677,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,9
15678,15678,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,9
15679,15679,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,9
15680,15680,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,9
15681,15681,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,9
15682,15682,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,19
15683,15683,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,26
15684,15684,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15685,15685,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15686,15686,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15687,15687,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15688,15688,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15689,15689,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15690,15690,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15691,15691,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15692,15692,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15693,15693,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15694,15694,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15695,15695,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15696,15696,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15697,15697,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15698,15698,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15699,15699,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15700,15700,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15701,15701,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15702,15702,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15703,15703,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15704,15704,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15705,15705,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,November,30
15706,15706,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2015,December,14
15707,15707,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2016,January,5
15708,15708,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans,Sapo-rana Llanero,LC,2016,February,15
15709,15709,Aves,Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris,Roadside Hawk,LC,2016,May,30
15710,15710,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna viduata,White-faced Whistling-duck,LC,2015,April,12
15711,15711,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles,Chordeiles nacunda,Nacunda Nighthawk,LC,2015,December,15
15712,15712,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,August,29
15713,15713,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,August,31
15714,15714,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,September,10
15715,15715,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,September,18
15716,15716,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,October,26
15717,15717,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,November,26
15718,15718,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2015,November,27
15719,15719,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis,Pauraque,LC,2016,April,11
15720,15720,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes burrovianus,Lesser Yellow-headed Vulture,LC,2014,November,17
15721,15721,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes burrovianus,Lesser Yellow-headed Vulture,LC,2015,December,9
15722,15722,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2014,October,17
15723,15723,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2014,October,17
15724,15724,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2014,November,7
15725,15725,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2014,November,18
15726,15726,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2014,December,19
15727,15727,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,March,28
15728,15728,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,May,30
15729,15729,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,20
15730,15730,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,June,23
15731,15731,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,July,19
15732,15732,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,August,14
15733,15733,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,August,28
15734,15734,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,September,10
15735,15735,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,September,11
15736,15736,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,September,17
15737,15737,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,September,17
15738,15738,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,September,18
15739,15739,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,October,9
15740,15740,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,October,21
15741,15741,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,October,27
15742,15742,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,October,28
15743,15743,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,November,19
15744,15744,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,November,26
15745,15745,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,December,10
15746,15746,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2015,December,14
15747,15747,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2016,May,16
15748,15748,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2016,June,17
15749,15749,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2016,June,27
15750,15750,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2016,June,27
15751,15751,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,American Black Vulture,LC,2016,June,27
15752,15752,Aves,Charadriiformes,Jacanidae,Jacana,Jacana jacana,Wattled Jacana,LC,2015,September,20
15753,15753,Aves,Charadriiformes,Jacanidae,Jacana,Jacana jacana,Wattled Jacana,LC,2016,April,14
15754,15754,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2014,October,29
15755,15755,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2014,October,29
15756,15756,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2014,November,17
15757,15757,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2014,November,18
15758,15758,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2014,November,21
15759,15759,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2015,June,30
15760,15760,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2015,July,22
15761,15761,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2015,August,29
15762,15762,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2015,October,27
15763,15763,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2016,May,16
15764,15764,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2016,May,16
15765,15765,Aves,Columbiformes,Columbidae,Columba,Columba livia,Rock Dove,LC,2016,July,22
15766,15766,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,October,29
15767,15767,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,November,4
15768,15768,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,November,18
15769,15769,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,November,18
15770,15770,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,November,21
15771,15771,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,December,6
15772,15772,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,December,6
15773,15773,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,December,8
15774,15774,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,December,8
15775,15775,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,December,15
15776,15776,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2014,December,16
15777,15777,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,January,21
15778,15778,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,January,30
15779,15779,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,February,1
15780,15780,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,February,20
15781,15781,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,February,21
15782,15782,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,March,16
15783,15783,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,March,29
15784,15784,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,April,26
15785,15785,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,April,26
15786,15786,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,July,22
15787,15787,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,August,30
15788,15788,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,September,18
15789,15789,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,October,8
15790,15790,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,November,9
15791,15791,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2015,November,27
15792,15792,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2016,January,26
15793,15793,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2016,April,12
15794,15794,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2016,July,19
15795,15795,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Ruddy Ground-dove,LC,2016,July,19
15796,15796,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas picazuro,Picazuro Pigeon,LC,2015,March,14
15797,15797,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas picazuro,Picazuro Pigeon,LC,2015,September,10
15798,15798,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas picazuro,Picazuro Pigeon,LC,2015,November,30
